uuid,filename,flow,turbidity
63860ce7-7de0-4b3d-a3e7-5a6507d2e68c,4994.jpg,1.0,1.0
638ee806-7a3b-463e-a223-9e8dbf73891a,4629.jpg,0.0,
63a27eec-5533-463a-ad7b-b26872fb7477,13723.jpg,1.0,2.0
63ac3af7-2764-4a90-b840-caa43ad3a6bb,894.jpg,1.0,1.0
63ad8f31-4aa1-4d9e-993a-cf03feec34de,3484.jpg,0.0,
63b06bf2-f44e-41fb-be5b-d43929699ccb,16506.jpg,1.0,2.0
63b57aef-97c8-4f31-8d73-093f60771805,4460.jpg,1.0,1.0
63b8542e-8dc9-4988-860d-fac86ed66cf1,14442.jpg,0.0,
63c54e1a-39f2-4b04-9a3f-4d02a2bd54f6,15877.jpg,1.0,2.0
63d10483-5bed-4dde-bd6e-843040b3a86d,2270.jpg,0.0,
63d1e788-dabf-40d1-80ea-0559c90f056e,2936.jpg,1.0,6.0
63d409d4-7e34-4e03-9c2d-477046e267e8,1149.jpg,0.0,
63d62cd3-bc7f-4c9f-9836-3e7b37ded645,6467.jpg,1.0,3.0
63dc8ce5-e284-4072-bb79-2d900f1cb961,17027.jpg,0.0,
63ddde78-f397-4e35-8ae9-50c330d7a0d1,6266.jpg,1.0,1.0
63def939-4a54-4756-82c9-5ebab67054fd,2834.jpg,1.0,7.0
63e9d02f-dce2-419b-89ec-11907679a85e,17074.jpg,0.0,
63ea0b72-e001-4ad7-a21e-37b61003b7e5,13944.jpg,1.0,2.0
63ecc3d8-9cdc-4d90-a79b-294a14df65b2,2299.jpg,0.0,
63f992dc-f907-4182-8c73-40a441041f73,2076.jpg,0.0,
64028a4b-2e84-4425-95d5-363272f3219e,4394.jpg,1.0,1.0
640a15d9-966f-4ead-aba8-4c985f749aac,1471.jpg,1.0,2.0
640e243c-7727-4111-8da9-7df4849ccfc2,3242.jpg,0.0,
6412083b-9b03-4dcc-9748-3b8e51d336ac,4273.jpg,1.0,1.0
6414a165-3ace-44ea-b199-9025cb249106,16957.jpg,1.0,1.0
64176672-0b91-46de-80d6-b798da57c7c6,1301.jpg,1.0,2.0
64177535-83fd-4183-97b5-5aafb26725aa,14391.jpg,0.0,
64230487-3408-444b-9d13-f9c46c9d0f38,6033.jpg,0.0,
64332469-81c0-4050-bb4d-3b91397ccf29,17403.jpg,1.0,4.0
64398179-fda7-4718-9c79-4d8d79537a03,1150.jpg,1.0,2.0
643a693a-df4e-4024-b8c1-55e6d6579b9b,15574.jpg,1.0,2.0
643e5781-79e0-46af-aac0-c1318b46bd0d,14523.jpg,0.0,
644eb540-215c-49a9-9487-c613c937f0fe,5502.jpg,1.0,1.0
644f2ce0-b2d3-4a07-b863-d786d51dfade,6708.jpg,0.0,
645c8724-a3ee-4afe-925e-01c8d34a79e0,5879.jpg,0.0,
645dbd60-6e0c-486e-a6df-f34830ea1594,13703.jpg,1.0,1.0
645eed98-1dc4-46aa-b9a1-4bd35fa24708,887.jpg,1.0,3.0
645fa979-2955-47f5-b0e8-42428c88a58a,2970.jpg,1.0,4.0
6460159b-55c9-49aa-b1d2-d6cf4d370d7f,2913.jpg,1.0,2.0
6466d650-dc58-4df0-8f84-d4226a191acd,14612.jpg,0.0,
646e2379-dbe9-47a4-b5cd-84c9ac23b77c,16293.jpg,0.0,
646f1983-2619-441f-80bd-9cdd5941ae96,15811.jpg,1.0,2.0
6474329d-6931-4e2b-8690-e40428d9fee3,1903.jpg,0.0,
6474d37e-4088-4327-bb2b-c9ea462f8752,560.jpg,1.0,5.0
6478bd32-0e9c-4a19-9d26-7072ebdd8711,5824.jpg,0.0,
647d2b81-613b-4db5-8d3f-13ef161c8caf,15580.jpg,1.0,2.0
6481b73e-8938-4b4a-92d4-3fe9fd7c981d,15043.jpg,0.0,
64881ab9-8805-49d3-ae3a-4005764c0078,5388.jpg,0.0,
648d93d2-b916-4dcf-acf3-bed74538141f,2061.jpg,0.0,
648e5c4a-7664-4414-895b-e7208b6ef637,4451.jpg,1.0,1.0
648ed79d-6733-48f7-b31e-2ba6060a4450,2700.jpg,0.0,
64906af9-c520-49eb-bfc4-00e1af0f5779,2592.jpg,0.0,
6490a8e5-e0b8-4c73-a3cd-e35f7907a2d7,17225.jpg,0.0,
649a9c3a-59d3-462c-aed0-35f8ce454ae5,223.jpg,0.0,
64a5a00a-2330-4753-b437-bdf78ed78dbf,4934.jpg,1.0,1.0
64a7c8de-2db3-4b55-b5c6-664de67b8120,6810.jpg,0.0,
64b01872-856c-4c5d-80ca-56b4811ad91d,1551.jpg,0.0,
64b3a1f2-f632-4e01-a59e-ed1281b0e72f,14760.jpg,0.0,
64b80d62-a652-4c63-ae4d-48deecabbc0d,13955.jpg,1.0,1.0
64cd18e6-4bd2-468c-94ba-c068e25d1938,2274.jpg,0.0,
64d37f49-0564-420f-bac6-464a81b2bd63,3261.jpg,0.0,
64d5148f-951e-4e3c-98c9-e695a9a210e4,14891.jpg,0.0,
64d5a859-68b9-40e1-9a01-5cc79b09940e,1412.jpg,0.0,
64da368d-1b07-497e-a91a-f2be9fb78170,1535.jpg,0.0,
64dbb2ed-a200-4c2e-8871-5a030047eceb,220.jpg,0.0,
64de23f1-b3a4-4e19-a94c-b2c5af19a46d,301.jpg,1.0,4.0
64dffd0e-c09f-49bf-8c9c-7c397d1d4ed1,873.jpg,1.0,1.0
64e1387a-88d3-4621-aafa-3340bddfe556,16570.jpg,1.0,2.0
64e44bab-b37f-4220-a5aa-24310a35a06e,14026.jpg,1.0,2.0
64e64780-48a2-4d66-9a93-0c8360d086a9,5328.jpg,0.0,
64f01bea-b8e8-46e6-80ad-f649872f7727,590.jpg,1.0,3.0
64f4b275-cdf1-4c89-8871-b16414ec4949,15468.jpg,1.0,2.0
64f9fdd4-565e-4781-9031-30a1f80f3692,15982.jpg,1.0,2.0
64ffeaef-fcd9-4dd3-af19-4924a79d28b7,17465.jpg,1.0,4.0
650fa0fc-f9cf-4baa-949f-55f612ef06a8,1807.jpg,0.0,
65111f99-71a7-49d5-93e8-eb83d6eda35a,139.jpg,1.0,
65127edc-f763-4bd7-a649-cad285e08747,3784.jpg,0.0,
65159858-ddbc-4ce6-ad9e-514f2bb4ad53,5253.jpg,1.0,1.0
6518b16f-c929-4b16-b479-37e499acc074,3788.jpg,0.0,
6518e0e4-f0f7-4bc6-ac28-f7b7847cd197,15964.jpg,1.0,2.0
651b04bd-58f8-4b5a-8bfb-4c81834003f3,2549.jpg,0.0,
651ba8e1-9c85-4896-87d4-d152f72799cb,491.jpg,0.0,
6521ec83-cadb-44cc-aa5a-bf37a90697e6,3172.jpg,1.0,3.0
6524c118-15cc-4ce8-af14-574ff535e366,1874.jpg,0.0,
652550d6-4876-423c-89ed-b65ca67c467d,15601.jpg,1.0,1.0
6530fbe0-ffa7-4546-a87f-787b456580cf,3087.jpg,1.0,4.0
6531f72a-572c-4852-9333-896dcf29792d,13846.jpg,1.0,1.0
653e3574-7e10-4583-b28c-5717283e30da,15124.jpg,0.0,
65427f68-15bb-4eda-851d-8112585ef31f,482.jpg,1.0,2.0
6545b45f-5f54-46d2-8fe4-3c3531e24fa9,2503.jpg,1.0,5.0
65485f22-a3d5-4103-bcf8-4e78cb37bb27,768.jpg,0.0,
6548ee20-f7fd-4dd0-a3b0-a4ce85b2968f,3681.jpg,1.0,1.0
655008ff-0c97-423b-8c8a-cedff735cfa7,5347.jpg,0.0,
65528055-64cf-4460-8bf4-acfa19f31318,15264.jpg,0.0,
6552a761-1517-4464-b3e2-c8da2f14c4e4,1829.jpg,1.0,1.0
655a2276-5280-4e3f-9c54-c91f9759e17b,756.jpg,1.0,1.0
65637588-0c79-493d-8daf-2a5d3a3002f1,1913.jpg,0.0,
6564cbe0-001f-4915-94fa-0b6271a38987,1924.jpg,0.0,
656b34c4-ea4c-4631-be93-8fc29c12bff9,1056.jpg,1.0,2.0
656d7aba-7a65-4e59-8a34-3109bd66c343,16993.jpg,0.0,
656eb032-86e5-4faf-8f81-56d4f83de443,2556.jpg,0.0,
656f742f-65b0-40ba-ac0a-e6949e4aa11d,4525.jpg,0.0,
65710dcf-8433-4f3e-8b13-6393fd096915,15597.jpg,1.0,2.0
65726da9-502c-4c17-9d9c-2c2cee7f86ac,2816.jpg,1.0,1.0
657346c5-e38f-434e-b847-c0ac6e3f7737,163.jpg,1.0,
657593a4-1d22-4330-9def-7c0af0d350cc,16016.jpg,1.0,2.0
6580cbc1-8bdc-487e-8477-4264c9e7b9e8,639.jpg,1.0,1.0
65872d7c-b143-4d9b-b96c-6fb5ed696194,15001.jpg,0.0,
6587e27a-3c5a-4a36-b8c2-0be60e3f6df2,2896.jpg,1.0,1.0
65880b15-dbbf-429c-9ece-6cdb69cb1a2b,5835.jpg,0.0,
6589806c-dec2-4f96-aa06-c78c2b270f9c,3669.jpg,1.0,1.0
658fde36-6dea-457f-9536-9c3c51f0a590,660.jpg,1.0,1.0
6590dbfd-a9fe-45e1-bef0-096ab84d0667,446.jpg,1.0,4.0
6592af44-988a-4079-b785-8853a73afd56,363.jpg,0.0,
65a08985-ef74-457d-89c5-c68b0ff59756,14165.jpg,0.0,
65a734c2-89ff-4dcd-b221-b7d4d18879d3,3361.jpg,0.0,
65a76093-320a-4859-be25-8a3bcff626df,13801.jpg,1.0,4.0
65a8b79b-cbf5-4181-8703-ff30da421948,6094.jpg,0.0,
65ae210c-e0f7-4e53-9a63-35dc3b59552f,2185.jpg,0.0,
65af7e07-5710-48b7-91a2-0557172b3e4f,1383.jpg,0.0,
65bb98ef-ebd2-4d22-b14f-daeb6b56eede,6772.jpg,1.0,1.0
65bdadf8-68b7-4406-9bd9-6cade68ab8b5,17207.jpg,0.0,
65c12cd1-d3dd-4fa0-8885-1e7563e8bf86,2981.jpg,1.0,1.0
65c4580c-8093-468e-8e0f-f18df995df8d,3905.jpg,1.0,1.0
65c7cb3d-2a06-4217-9d63-4f13f71e805a,14942.jpg,0.0,
65d501d5-3cb8-4dc0-83d0-fd5db3e6ac3e,164.jpg,1.0,0.0
65d50a33-97b7-4020-a3f2-acb69bc558dd,17224.jpg,0.0,
65d7a15a-7420-4371-bfe1-5052e3495abe,16508.jpg,1.0,2.0
65d9b1db-54f6-45ec-a505-743372326272,4375.jpg,1.0,1.0
65de7528-117c-4c2f-a4b6-cd7109609d14,4580.jpg,0.0,
65e2d6c6-2135-47ea-9693-e705c54b23e9,16848.jpg,0.0,
65e396b7-0e4c-4639-913c-1d53d765938e,661.jpg,1.0,1.0
65e4b56e-be1e-4efc-b638-fde89bd8847f,835.jpg,1.0,1.0
65eaa8a6-7453-4124-b258-a9c61332a2a0,14752.jpg,0.0,
65f8cd8e-8d32-4e01-b823-6f294f5556f9,155.jpg,1.0,3.0
6603a371-581c-48a4-b4c9-3d8dc01cbb26,1415.jpg,1.0,4.0
6604060c-6888-4a72-9dce-860bf4b688ec,3177.jpg,1.0,2.0
66041c21-8d2d-474a-bb24-2214be687b59,1004.jpg,0.0,
6604981f-fcdf-49a5-9091-0345d6ff00ee,2704.jpg,1.0,1.0
66093c04-993b-4ea3-bfb7-241a5089433e,6371.jpg,1.0,1.0
660acc74-0fab-4e57-b9a7-7ea477cbff88,2590.jpg,0.0,
66111b2a-2088-4f8c-b236-fe93bf266fb4,15459.jpg,1.0,2.0
6611e6df-e928-4fed-b208-8639a3bb418e,2669.jpg,1.0,1.0
661371da-b03e-49fa-8b54-6d77b619b73a,3138.jpg,1.0,3.0
661a3404-1718-46de-ac67-e07f279814d2,2600.jpg,0.0,
661f6d49-804c-49f8-8d2c-c2d62b41ed83,5556.jpg,1.0,1.0
66279065-8ee6-4547-aced-c2063aea2889,3870.jpg,0.0,
662cc5df-717b-4ebd-9357-e7a8000ec527,17283.jpg,0.0,
66312f29-f4d6-45f4-aa94-75350cf74212,6877.jpg,1.0,1.0
6637e277-d4b8-4dc5-b5d1-ca8d06d8a8a2,4786.jpg,1.0,1.0
66410d93-6bb4-4e2b-98d7-d88f17378331,5592.jpg,1.0,1.0
664c8678-7a0e-4d6b-bded-ce86ce958f1f,14780.jpg,0.0,
66527367-2307-4ff6-81b7-b4598c30e80c,1099.jpg,1.0,3.0
66548807-9f52-4761-a328-0b2438f1b7b8,13810.jpg,1.0,1.0
665940e9-6011-4d1d-809e-90a721746bb6,17379.jpg,1.0,3.0
6659488b-59c6-4212-baca-385b57a81782,16142.jpg,1.0,2.0
6660540d-d511-40f7-9d76-710341c79519,6312.jpg,1.0,1.0
6666ca8b-5be1-49a4-b6cb-f6b3104ac49d,13813.jpg,1.0,1.0
666a21cd-5410-469c-bcb8-a4a07c4f994b,14347.jpg,0.0,
666cdc7c-fb05-404b-b836-8bac06a8a1ee,1779.jpg,0.0,
66731814-9cbf-4d81-8cf3-67c30d0c3e86,406.jpg,0.0,
66737f82-232f-458f-a3e0-535d900e4d27,2762.jpg,0.0,
667a53db-0271-40ab-8178-47f065ba1d15,17218.jpg,0.0,
667d9a96-2aba-4335-a375-abe284431c53,14806.jpg,0.0,
667ea050-fb11-46c1-99b8-f2c35b6c401f,6146.jpg,0.0,
66838413-b62d-4394-bb67-83cdef9e24a7,6545.jpg,0.0,
668593ec-f771-4bbb-877f-e7af92582dbb,1880.jpg,0.0,
6688144e-21b9-4eb3-830f-f1088df95e62,2706.jpg,0.0,
668b0b88-168b-4529-a6af-08206bf53023,2551.jpg,1.0,4.0
668fd4f4-7a41-4518-ab85-07afb92c8ea0,5988.jpg,1.0,1.0
66912613-f56a-47ff-942b-abddfa4f2a62,2812.jpg,1.0,6.0
6692e177-08b7-4aff-812f-ade72048e205,4305.jpg,0.0,
66975930-05c2-421b-aa22-ad814984afd0,1053.jpg,0.0,
669ad8bc-1ad8-42b7-900a-16311170ce82,2235.jpg,0.0,
66a0cce8-fdda-4419-9efd-4d6bf54d789a,1664.jpg,0.0,
66a4b75b-299b-4b63-ae37-b8179307b0a5,116.jpg,1.0,6.0
66a759c0-638a-423f-a8d0-f0da62a40a99,3591.jpg,0.0,
66aabf1f-92ef-49f7-950e-9beb05b8c6ea,4236.jpg,1.0,1.0
66aafdb5-da32-4354-b50e-39809a47b1c4,17085.jpg,0.0,
66ae819c-94e4-4ff1-87f2-d2faaf2560d1,549.jpg,1.0,2.0
66b58ed8-a160-4296-a712-bb896be07641,16003.jpg,1.0,2.0
66bad1f3-88de-43b6-8468-33586e36d760,4359.jpg,0.0,
66c5a9eb-8f48-4001-b8d2-ab2f71a369f5,3959.jpg,1.0,1.0
66c88a13-65e1-4987-9e17-92700621098b,549.jpg,0.0,
66c89351-a8c8-4da9-8a35-6032af34389e,6218.jpg,0.0,
66cd9f5c-676b-4048-8faa-1ed1ec51fe82,5260.jpg,1.0,1.0
66cf7b13-e834-4fe6-9cd7-e76162d0a9f8,1080.jpg,0.0,
66dc44c0-7a29-48c8-a985-581695837575,1912.jpg,0.0,
66e312e8-3282-446c-b500-9b626531400e,2869.jpg,1.0,1.0
66e7833b-eaa3-4840-b8b8-808837936f51,5676.jpg,0.0,
66f44e14-446c-4921-8e48-34468b88d6b7,15114.jpg,0.0,
66fb8096-48af-4754-9f00-8f806c548d1b,14316.jpg,0.0,
66fc782f-486f-40f4-abbe-3f06ee5f4169,1999.jpg,0.0,
67066cab-de6b-4516-b687-b4af717f94bf,14085.jpg,1.0,2.0
670b2f32-a2c3-4b27-9421-aa3a3efd6035,6098.jpg,0.0,
670e447a-0118-4e89-9370-bbdcdea130d2,15633.jpg,1.0,2.0
6720cab3-73a1-42dc-a54f-b6f066d246c6,2223.jpg,1.0,1.0
6724a7d3-78bd-43c3-ad65-b6a711656c78,4016.jpg,0.0,
67290e65-7985-4f7d-9de1-c27af13c88e6,994.jpg,0.0,
672bda66-190c-4f93-9a2a-08a02c66dd5b,2827.jpg,1.0,1.0
672d8c13-dfe3-402c-872e-46d4fba2d852,2418.jpg,0.0,
6730054e-30a1-41eb-8073-b560b066d421,5951.jpg,1.0,1.0
6734d680-7681-407f-b12c-44bb11dec44b,16534.jpg,1.0,2.0
673bc11e-1f13-48be-bfe8-56488f3a2321,3971.jpg,1.0,1.0
67447c17-bf7a-46a8-a4d3-1a0c4c07ba29,956.jpg,0.0,
67529204-255b-4d03-ab70-8cc9740a1c8c,14541.jpg,0.0,
6757830d-46c5-4695-be88-23741cac7c56,3542.jpg,0.0,
67578f3f-bc6b-4590-a9df-fdb4acd145b1,4563.jpg,0.0,
6759e80b-5d46-47b5-b92c-5fbb1a302a68,17369.jpg,1.0,3.0
675a65d8-5fe1-4506-9cb1-bbf984d91428,15159.jpg,0.0,
67631802-c92c-4ec2-80a7-4e24062687ca,15503.jpg,1.0,2.0
6764e363-1109-478b-bb14-4da0992b0d45,1348.jpg,1.0,4.0
67658201-b636-45a2-b8de-be47ad39ebbb,796.jpg,0.0,
676c4ef7-84fd-4724-a9e7-e478a5f9b68a,13676.jpg,1.0,2.0
6772d940-d180-4616-9eb4-5b2362a911c6,1070.jpg,0.0,
6773709e-cf00-4896-a54c-2bc47d9614d0,1083.jpg,0.0,
677f0c6d-8b44-4019-9ee7-19570e3e3106,16713.jpg,1.0,2.0
6781be9a-309c-44af-87ee-db5dc348a60a,5735.jpg,0.0,
678227c3-e7e6-4629-892f-4c75d74366b9,5914.jpg,1.0,2.0
67886345-21c5-446c-a3eb-7a42843ab8c9,1849.jpg,0.0,
678a2c1b-8a24-4daa-bd71-1aaa9c139342,1460.jpg,1.0,2.0
678a634b-0906-4ed8-8d2c-0bab4b4b595d,6868.jpg,0.0,
678ad049-c90e-4edf-ab96-3eb825c768a6,15987.jpg,1.0,2.0
678c789c-01dd-474e-a739-bf95f7c8bdea,6179.jpg,0.0,
678ecc13-bf74-4050-a2f6-be6b70efd69e,15241.jpg,0.0,
6791763c-c155-4860-a1b7-6ab5b7efaab4,4645.jpg,0.0,
679935a6-5524-4088-9db1-a8b26897f8e4,17474.jpg,1.0,4.0
679c289a-98b9-4c37-9308-0d01356db4d0,2281.jpg,0.0,
679e8ead-c423-4dca-9a5c-f2764a07e6b7,5945.jpg,1.0,1.0
67a2711c-ac75-49a2-9941-11032a8e598a,2871.jpg,1.0,7.0
67a45c94-1779-40b2-8545-e004bcc93096,2413.jpg,0.0,
67ad0406-d2bf-4d74-bbd7-22684094cbdc,15487.jpg,1.0,2.0
67ad7483-9278-42dc-a0ac-15ae2482aa47,3057.jpg,1.0,1.0
67b87685-92b8-432c-9d3d-5932b0943d94,1161.jpg,1.0,2.0
67b8a0a4-ac8b-47b6-9e6f-41c1ccde9bcf,3022.jpg,1.0,3.0
67c6db73-a871-4bb8-94f0-e443568f6992,1839.jpg,0.0,
67cb815c-19de-4613-a6b0-bc01774b519b,1513.jpg,1.0,2.0
67d624b4-5835-41c8-8fb2-c79354cd112f,4036.jpg,0.0,
67e0424d-dd62-4a7e-85bc-fb55a39d68c7,17161.jpg,0.0,
67e277d7-d257-4f45-8678-eff39a9e528f,5432.jpg,1.0,1.0
67e5d05d-4100-43c3-b21e-0dc696c2ae88,2126.jpg,0.0,
67e65a66-f53c-443e-a971-b2f4038cf012,3821.jpg,0.0,
67e92c60-b611-456c-a728-a6dcf1e226d0,15993.jpg,1.0,2.0
67ebfa73-ddb3-4520-8cbf-e11977450ffa,5247.jpg,1.0,1.0
67ee9762-8cdc-4645-8892-85d6cc29d7f5,3119.jpg,1.0,4.0
67f0cd3a-fb24-4340-9c44-5bdf0657b1a7,3086.jpg,1.0,1.0
67fb812f-49dc-41ef-9e2d-48e7b41b5140,2592.jpg,0.0,
67fccb82-a1c2-4dea-809b-38ca97ad1f84,4019.jpg,0.0,
68004eeb-d864-4a83-b5d3-1c338b47302f,13761.jpg,1.0,1.0
6800ee08-0265-4701-8c55-fac7df17db94,15730.jpg,1.0,2.0
68023c52-4538-4a4a-8204-343dd6c9a00a,14153.jpg,0.0,
6806490a-490f-4dc2-89e0-4d69504de3de,4925.jpg,1.0,1.0
680bd444-2817-456b-82ba-bcc4a90a15dd,3273.jpg,0.0,
680c4704-0dc9-4610-ae97-140e1baa0524,861.jpg,1.0,1.0
680c59c1-1821-4648-9a60-af6067f8a73d,14894.jpg,0.0,
680e36e2-cc63-44c0-8c10-3f007da88abc,2380.jpg,0.0,
68123f9f-6ac0-4fc5-86ad-0dc31bfcf1fa,13698.jpg,1.0,1.0
681bd6eb-3865-42e8-80df-77ffc54486fe,3619.jpg,0.0,
681dee99-8f2c-421d-8003-e6e41e833400,5282.jpg,1.0,1.0
681e4d45-d8eb-4546-be07-247d1e9bdb61,1749.jpg,1.0,1.0
6821a1c3-dcc9-4f1c-93fb-7ddccc75af44,4097.jpg,1.0,2.0
682608ba-c2d7-4821-85e5-41c270058947,2597.jpg,0.0,
682fc472-8e53-454f-952f-89b7c8777d56,1900.jpg,0.0,
6830c374-f8d6-4a31-93f1-4aed83cca829,16450.jpg,1.0,2.0
6835c3f8-61ef-41cf-b629-976fc7619928,396.jpg,0.0,
68382810-6b90-4600-8707-c19dc2b68958,2048.jpg,0.0,
68383842-c4c2-4c4c-b789-e22195dee8c4,128.jpg,1.0,1.0
683a4267-6768-4d31-86a5-60d5dcf8ed1f,3319.jpg,1.0,3.0
68408721-fed5-454e-9834-402e5f8e8301,718.jpg,1.0,1.0
684b926a-cc88-4ff0-82a3-95347827c12d,2599.jpg,0.0,
684ba75e-9c66-426c-b423-acb29831d881,15612.jpg,1.0,2.0
684bfefc-ea94-4042-81b2-568b7e59582d,4840.jpg,1.0,1.0
684dcd10-4633-4397-baa3-721bfb38fe68,2482.jpg,0.0,
684e52b2-c59c-40d8-bd31-b009446fc981,4747.jpg,1.0,1.0
6850eca1-e48c-4f2f-8f1d-04efa26bee04,3189.jpg,0.0,
68516f75-aa75-4d0d-a0bf-67a93deeb8c1,3144.jpg,1.0,2.0
6851be05-4355-40a9-8fe3-9eed8299c4a6,17597.jpg,1.0,3.0
68543ef3-6d19-49cd-b32f-ca670a2237f2,15937.jpg,1.0,2.0
68593fd1-4be5-4165-a77e-533bc89fdc73,552.jpg,1.0,2.0
685a0fc7-cafd-4290-bf24-d72bf4523aa5,2090.jpg,0.0,
685ee6b8-97fd-424b-89cb-f308f626be05,271.jpg,0.0,
6860d7df-419a-4f85-b556-daa54fdc4fc1,2627.jpg,0.0,
68632f6f-b9a9-486b-ab18-79ea99bcc8d7,2137.jpg,0.0,
6868810b-ba0b-43d9-9ff2-01f32935d0f2,5097.jpg,0.0,
686a8baf-6e16-4fb4-8430-77103035ecaf,17556.jpg,1.0,4.0
686dbdab-6496-42b1-8993-5e0162b16d1b,4337.jpg,0.0,
686ebd4a-5c9b-40ce-8f07-fe2993f934fd,5544.jpg,1.0,1.0
687233a0-3848-498a-a944-9c1b08a1e84f,16648.jpg,1.0,2.0
687aa4d3-9924-4b98-b61c-f1a546449474,13909.jpg,1.0,2.0
687c9f6e-d6e8-4dfc-965c-fd7097384530,769.jpg,0.0,
688396bf-f22d-41d6-b8e9-535cacfc1c8e,2521.jpg,0.0,
688dd8b5-de22-4116-8f2c-8154189559f6,1120.jpg,1.0,3.0
6890f7ad-dcfb-4432-b803-23b95ac2f54a,13694.jpg,1.0,1.0
689e0eb4-b027-47e9-b003-3650ff0ad5c6,3175.jpg,1.0,3.0
689e7f17-a9b2-4f2b-b558-392d7161186b,6690.jpg,1.0,1.0
689ebac2-d541-493d-a153-a0aad249daa8,4909.jpg,1.0,1.0
68a454aa-ad7a-4bdb-9353-e1f8ed3ee5f9,350.jpg,1.0,1.0
68a74fd0-8bb0-43f9-80f1-37c1059d9961,2210.jpg,1.0,1.0
68a7959a-953b-4efd-8e54-f31a2c7d1362,17295.jpg,0.0,
68b4b29f-87a3-4304-b1db-c087188b6524,1105.jpg,0.0,
68ba0e09-bd1f-4d21-9493-77b7952e8c11,701.jpg,1.0,2.0
68bb23c1-56b9-46eb-aa96-1225fdc8f8e3,2168.jpg,0.0,
68bc1dcb-bbe9-4a1d-a7d6-c0eb83f27480,3070.jpg,1.0,1.0
68bca798-083a-437e-abb5-0e0c7ed731f4,6284.jpg,1.0,1.0
68c0fe70-630a-4b36-98c8-70874410970b,3238.jpg,1.0,1.0
68c52317-205f-4e24-b88f-82a3cc14a514,15123.jpg,0.0,
68ca26d8-726b-44ce-a1c7-e420316d7bca,15928.jpg,1.0,2.0
68ce537a-5019-4c7a-b9c8-1ce11bf9df8f,4682.jpg,0.0,
68d2d3c7-fed5-46ea-a237-aecf302c1d66,5255.jpg,1.0,1.0
68d367cf-f286-4f10-9453-713f332744b6,2184.jpg,0.0,
68dd02e8-a57d-4e92-b610-3523b0321cca,17043.jpg,0.0,
68de4d9b-f70c-43bc-8c62-eb2720c6a08d,3958.jpg,1.0,1.0
68eb4a5c-a551-4feb-895f-35ad3735105d,14602.jpg,0.0,
68fa8d0c-0f0f-42cc-97ef-e1e593ec542f,4732.jpg,1.0,1.0
68fb3781-3108-4d1d-a747-915cc8707c23,5724.jpg,0.0,
68fb4fea-1e62-472c-ade6-e23bf0241de4,2539.jpg,0.0,
68fc1bbe-dbbc-45f4-846f-c6e91a3f76d7,17022.jpg,0.0,
68fdfcea-fb0b-4a02-b87a-dadccd78a493,1403.jpg,0.0,
68ff3b5f-7e43-4ce0-a382-c9148d600a6e,3039.jpg,1.0,4.0
690df471-58bf-49d2-8a5f-eaebf3313dbd,1132.jpg,1.0,2.0
6912b987-a428-4824-af23-cb73453cb266,2776.jpg,0.0,
691f0ff4-cb06-41fc-b293-1e82b10b27bc,13940.jpg,1.0,2.0
69206016-8601-4c0c-96bf-d535dc0ccf51,15326.jpg,1.0,2.0
6922cac7-0786-4322-9556-99041e6f0226,5207.jpg,1.0,1.0
69230225-0716-40de-aa76-d8bc27475f88,17189.jpg,0.0,
692f1e6c-e746-48f6-9aaf-8b2f47759720,441.jpg,0.0,
6931fd66-3988-46aa-a33c-05f90e2da73d,1527.jpg,0.0,
6932fe60-b9bb-451e-995a-241b606fd8f1,13627.jpg,0.0,
69369986-3602-4867-aeae-d852b51cda54,1015.jpg,1.0,2.0
6938efee-da4d-43bc-979e-fc2c27553313,16597.jpg,1.0,2.0
693a5187-ecb2-4a98-bd0a-519a71312407,2520.jpg,1.0,4.0
693fcf74-df7d-4eb6-9c7a-8f5671a8ec9f,194.jpg,0.0,
69408f79-8a46-41a5-8d17-977e8db1bab9,2634.jpg,0.0,
6946d35a-3034-467f-8d62-16e781b97e85,14348.jpg,0.0,
6948777b-9551-4506-8eb8-4f4a6e4989dd,5582.jpg,1.0,1.0
694d549e-b7ea-422f-9396-64510721c42c,931.jpg,0.0,
69516848-aa1c-444b-a535-f72f7703cf66,6398.jpg,0.0,
695d4614-d0b6-495c-9998-e18fa7d48b51,5555.jpg,1.0,1.0
6964d6d6-fbd5-41fc-8b8b-7eb722a7d421,1378.jpg,0.0,
6964f17b-942f-4cb4-944c-2f73249e9be4,227.jpg,0.0,
696b2edd-8b80-4f2b-b820-c953504ba780,1474.jpg,0.0,
69715f82-620a-4b53-a18c-20cc946d8b25,4980.jpg,0.0,
6982ab66-f22f-4328-9b58-30a173b5b233,4229.jpg,1.0,1.0
6994abbd-31e0-4626-b25b-583fdc845155,816.jpg,1.0,3.0
6994cb31-084f-46bb-b788-24c12bd67740,6402.jpg,0.0,
6998e6d7-bf16-4d01-a5aa-fc67a168f3cc,14386.jpg,0.0,
699e39c1-1234-43a0-96b8-ffeaca8888b5,16968.jpg,1.0,1.0
69abd1c3-6200-451d-9b06-e9104f901ed7,1698.jpg,0.0,
69b2fec1-9ecb-4d6d-aeed-7bf97589e423,1192.jpg,0.0,
69b36a3d-53d3-49ec-8376-2cdaf7b37e9f,183.jpg,0.0,
69b8c29c-4c6d-40d4-9d1d-834b05c3b40e,2889.jpg,1.0,5.0
69c57301-9b48-4e05-99d4-879eafeb11b6,392.jpg,0.0,
